# interfaceEnergyFluxes 
# Time          	energyFlux_Liquid	energyFlux_Gas  
0.0006771896177 	3.18592907e-03	-1.66060670e-18
0.0006773096723 	3.12823822e-03	-1.64637504e-18
0.0006774316634 	3.12511351e-03	-1.86086158e-18
0.0006775543174 	3.04196914e-03	-2.39874457e-18
0.0006776797122 	3.01525938e-03	-1.65883491e-18
0.000677806532  	3.17442461e-03	-9.01495654e-19
0.0006779271487 	3.10982957e-03	-7.35480432e-19
0.0006780504607 	3.08193331e-03	-4.81648970e-19
0.0006781758867 	3.03427358e-03	-2.06601194e-18
0.0006783020376 	2.97526876e-03	-1.65719658e-18
0.0006784311922 	2.83576864e-03	-1.32197552e-18
0.0006785659972 	2.74962424e-03	-1.97055720e-18
0.000678705179  	2.52807238e-03	-2.83322658e-18
0.0006788530597 	2.44580139e-03	-2.50936059e-18
0.000679005196  	2.24052144e-03	-3.94947208e-18
0.0006791679464 	2.09499180e-03	-2.94045567e-18
0.0006793401122 	2.06771911e-03	-3.20324512e-18
0.000679515196  	1.94146634e-03	-3.15962664e-18
0.0006796997437 	1.92281225e-03	-3.23301661e-18
0.0006798859846 	1.95001840e-03	-3.43645931e-18
0.0006800722255 	1.98171806e-03	-3.38029202e-18
0.0006802584664 	1.89967329e-03	-3.50009493e-18
0.0006804520108 	1.90195703e-03	-3.85857997e-18
0.0006806474907 	1.87618395e-03	-2.93890775e-18
0.0006808449653 	1.93415388e-03	-3.89395575e-18
0.0006810384505 	1.94302392e-03	-2.76750050e-18
0.0006812299813 	1.75833206e-03	-2.61080720e-18
0.0006814385371 	1.76492337e-03	-2.90230973e-18
0.0006816470928 	1.77388229e-03	-3.96106681e-18
0.0006818556486 	1.84652996e-03	-4.31832601e-18
0.0006820572525 	2.04817195e-03	-3.65375885e-18
0.0006822403418 	2.01351854e-03	-3.75787734e-18
0.0006824272855 	2.06360734e-03	-4.19145745e-18
0.0006826103346 	2.13641861e-03	-4.19796947e-18
0.0006827877802 	2.01275782e-03	-3.72815289e-18
0.0006829748696 	2.04523408e-03	-3.53756314e-18
0.0006831579355 	2.15413765e-03	-3.39652853e-18
0.0006833333736 	2.11102986e-03	-2.79643213e-18
0.0006835106782 	2.16626903e-03	-3.61202083e-18
0.00068368425   	2.28814007e-03	-3.23915163e-18
0.0006838490555 	2.44902538e-03	-3.65978094e-18
0.0006840043531 	2.52722888e-03	-3.48358629e-18
0.0006841552554 	2.58650088e-03	-3.35449276e-18
0.0006843033371 	2.46303836e-03	-4.21581998e-18
0.000684457226  	2.28079683e-03	-4.84702547e-18
0.0006846225747 	2.04081992e-03	-3.96743721e-18
0.0006848056392 	1.84673116e-03	-4.69408231e-18
0.000685005565  	2.03300139e-03	-3.99073975e-18
0.0006851906815 	2.00849490e-03	-4.39895334e-18
0.0006853781412 	2.06415040e-03	-3.80563345e-18
0.0006855609145 	2.03218905e-03	-3.79376679e-18
0.000685746031  	2.13727587e-03	-4.03269591e-18
0.0006859220059 	2.24530452e-03	-3.72503577e-18
0.0006860916203 	2.24979052e-03	-3.12584553e-18
0.0006862591911 	2.34736736e-03	-4.18613079e-18
0.0006864208477 	2.16346508e-03	-4.33324171e-18
0.0006865949394 	2.22367409e-03	-5.01560397e-18
0.0006867646237 	2.29054874e-03	-5.53840398e-18
0.0006869300659 	2.36237815e-03	-4.50876942e-18
0.0006870914231 	2.39342420e-03	-4.32299007e-18
0.0006872507883 	2.40466162e-03	-4.23005926e-18
0.0006874101534 	2.48421379e-03	-3.19994953e-18
0.0006875636881 	2.56483109e-03	-3.63964632e-18
0.0006877153505 	2.75618224e-03	-2.40302771e-18
0.0006878565533 	2.79163264e-03	-2.29488000e-18
0.000687994547  	2.68751881e-03	-2.30220718e-18
0.0006881374691 	2.68969073e-03	-3.42856120e-18
0.0006882803912 	2.77335424e-03	-2.76047656e-18
0.0006884199103 	2.72203910e-03	-4.68377374e-18
0.0006885611309 	2.83613303e-03	-4.22697549e-18
0.0006886973079 	2.68828711e-03	-3.89509101e-18
0.00068884038   	2.59057370e-03	-3.25033540e-18
0.0006889891749 	2.52897546e-03	-4.84888453e-18
0.000689142103  	2.48896023e-03	-4.08595805e-18
0.0006892950312 	2.45966069e-03	-3.56973159e-18
0.0006894501756 	2.42863046e-03	-4.34509910e-18
0.0006896076357 	2.41989778e-03	-4.60365851e-18
0.0006897675182 	2.46710264e-03	-3.34540414e-18
0.000689924941  	2.37854422e-03	-3.32604613e-18
0.000690087442  	2.37549072e-03	-4.38961329e-18
0.0006902499429 	2.27744141e-03	-2.83071674e-18
0.0006904180474 	2.25863212e-03	-2.46551781e-18
0.0006905861518 	2.17595403e-03	-2.63534721e-18
0.0006907604823 	2.13551065e-03	-2.93442939e-18
0.0006909381654 	2.05700714e-03	-3.60633166e-18
0.0006911231008 	2.14005848e-03	-4.15034956e-18
0.0006913006387 	2.15934172e-03	-2.34163617e-18
0.0006914781767 	2.12119388e-03	-2.92482142e-18
0.0006916557147 	2.19733708e-03	-3.39779161e-18
0.000691829554  	2.30859076e-03	-4.03315848e-18
0.0006919962978 	2.32034090e-03	-4.33432577e-18
0.0006921630416 	2.48932517e-03	-4.59991550e-18
0.0006923167074 	2.39155394e-03	-4.77612512e-18
0.000692476776  	2.10329372e-03	-5.63344740e-18
0.0006926559004 	2.11570112e-03	-6.56536933e-18
0.0006928350248 	2.06090914e-03	-6.06386930e-18
0.0006930187421 	2.08625375e-03	-4.67134821e-18
0.0006932024594 	2.18341613e-03	-5.19599712e-18
0.0006933767553 	2.17395252e-03	-4.11849733e-18
0.0006935510512 	2.26552237e-03	-4.21345142e-18
0.0006937207604 	2.20642750e-03	-3.34410855e-18
0.0006938951837 	2.04859881e-03	-2.88457108e-18
0.0006940801782 	2.07742924e-03	-3.44241047e-18
0.0006942651726 	1.99823390e-03	-3.14688784e-18
0.0006944563335 	1.79530928e-03	-3.24769070e-18
0.0006946616545 	1.87961189e-03	-5.32075623e-18
0.000694859371  	1.93911607e-03	-4.68325259e-18
0.0006950570875 	1.98156193e-03	-4.09695673e-18
0.0006952471995 	1.94886153e-03	-4.92461285e-18
0.0006954452329 	2.04195093e-03	-4.90045579e-18
0.0006956350148 	2.06671807e-03	-5.00205649e-18
0.0006958168892 	1.94450646e-03	-4.70171314e-18
0.000696016085  	1.85154175e-03	-3.97271085e-18
0.0006962152807 	1.81661274e-03	-3.51213569e-18
0.0006964255429 	1.92915224e-03	-3.50736774e-18
0.0006966241239 	1.89524655e-03	-3.20127446e-18
0.0006968227048 	2.05244845e-03	-3.48435426e-18
0.0006970096045 	2.14406233e-03	-3.58453038e-18
0.0006971855101 	2.25931761e-03	-3.89390013e-18
0.0006973614158 	2.28545387e-03	-5.19679727e-18
0.0006975263273 	2.34092463e-03	-3.74355044e-18
0.0006976912388 	2.40965825e-03	-4.14934823e-18
0.0006978561503 	2.32041212e-03	-4.25629940e-18
0.0006980210618 	2.45547134e-03	-4.96037130e-18
0.0006981859733 	2.52756807e-03	-4.15435339e-18
0.0006983371422 	2.62588895e-03	-4.18088528e-18
0.0006984883111 	2.79582396e-03	-3.86824567e-18
0.0006986257374 	2.64378932e-03	-4.62441162e-18
0.0006987784332 	2.46756772e-03	-4.36931472e-18
0.0006989311291 	2.60832954e-03	-5.79452933e-18
0.0006990838249 	2.43888773e-03	-4.04014922e-18
0.0006992365208 	2.55687032e-03	-3.26266226e-18
0.0006993892166 	2.59977694e-03	-4.65633321e-18
0.0006995419125 	2.50517431e-03	-4.65571962e-18
0.0006996946083 	2.39078749e-03	-5.51759587e-18
0.0006998473042 	2.27184401e-03	-5.08379343e-18
0.0007          	2.26761832e-03	-3.98452461e-18
0.0007001697793 	2.27324768e-03	-3.96416720e-18
0.000700340138  	2.08819925e-03	-3.87867686e-18
0.0007005233363 	2.04985011e-03	-3.95406579e-18
0.0007007099717 	2.04640689e-03	-4.28946860e-18
0.0007008973114 	1.97603171e-03	-4.10632764e-18
0.000701090494  	1.99486646e-03	-4.37936966e-18
0.0007012825513 	1.97016665e-03	-4.29089139e-18
0.000701476877  	2.03829833e-03	-5.21236405e-18
0.0007016652577 	2.06673187e-03	-4.20166122e-18
0.0007018511457 	2.02091936e-03	-4.69914639e-18
0.0007020409887 	2.09416104e-03	-4.27146782e-18
0.0007022247767 	2.18345129e-03	-5.39550260e-18
0.0007024019058 	2.17859246e-03	-6.40985681e-18
0.0007025796801 	2.30687730e-03	-4.23084963e-18
0.0007027482274 	2.24524164e-03	-4.67483036e-18
0.0007029203544 	2.31816422e-03	-5.23907747e-18
0.0007030877331 	2.12662202e-03	-5.05803574e-18
0.0007032702421 	2.04266191e-03	-4.47572191e-18
0.0007034587991 	2.11220710e-03	-4.39944611e-18
0.0007036412966 	2.14323009e-03	-4.82118523e-18
0.0007038217436 	1.95959251e-03	-4.36747381e-18
0.0007040172279 	1.78592999e-03	-4.86135288e-18
0.00070423005   	1.79033368e-03	-5.22374906e-18
0.0007044428721 	2.05100338e-03	-4.66485741e-18
0.0007046320942 	2.24964795e-03	-4.96150124e-18
0.0007048058062 	2.14296347e-03	-5.06177368e-18
0.0007049864403 	2.02323039e-03	-5.26209326e-18
0.0007051772306 	2.07203481e-03	-5.00893893e-18
0.0007053638896 	2.05995647e-03	-3.94326862e-18
0.0007055516597 	2.25070443e-03	-4.66158642e-18
0.0007057252779 	2.47291410e-03	-4.16184980e-18
0.0007058864313 	2.32859560e-03	-5.29088832e-18
0.0007060547919 	2.33879695e-03	-4.37680846e-18
0.0007062222522 	2.38646143e-03	-4.24353752e-18
0.0007063867745 	2.43888031e-03	-3.38791130e-18
0.0007065481766 	2.44874105e-03	-3.86767421e-18
0.0007067095788 	2.51570606e-03	-3.84015033e-18
0.0007068663694 	2.55380270e-03	-3.49945031e-18
0.0007070215921 	2.62687120e-03	-3.43661264e-18
0.0007071720426 	2.67080249e-03	-3.14041742e-18
0.0007073203301 	2.72484767e-03	-3.66891356e-18
0.0007074658241 	2.65449326e-03	-3.21880072e-18
0.0007076153138 	2.84324400e-03	-3.76991208e-18
0.000707755503  	2.74167393e-03	-3.76547628e-18
0.0007079005416 	2.65852304e-03	-3.92686006e-18
0.0007080505407 	2.54075358e-03	-4.33629958e-18
0.0007082058607 	2.43807661e-03	-3.16539618e-18
0.000708366621  	2.42005713e-03	-3.11313997e-18
0.000708528804  	2.38321202e-03	-3.57081551e-18
0.0007086939145 	2.36693583e-03	-2.72275129e-18
0.0007088605314 	2.41889795e-03	-3.46312215e-18
0.0007090235716 	2.36186981e-03	-4.59819377e-18
0.0007091905008 	2.40302132e-03	-4.61985020e-18
0.0007093541215 	2.41779407e-03	-4.40364111e-18
0.0007095171537 	2.44164676e-03	-4.82192905e-18
0.0007096781552 	2.48020170e-03	-4.29353954e-18
0.000709837453  	2.47125008e-03	-4.17263370e-18
0.0007099978846 	2.55569863e-03	-3.19993148e-18
0.0007101530606 	2.60839908e-03	-3.75665317e-18
0.0007103050859 	2.60999880e-03	-3.03555240e-18
0.0007104571112 	2.57319889e-03	-3.65302228e-18
0.0007106112298 	2.57166792e-03	-2.30338457e-18
0.0007107648187 	2.59369591e-03	-1.78294029e-18
0.0007109170972 	2.63235568e-03	-3.22624023e-18
0.0007110673213 	2.62437106e-03	-4.23127244e-18
0.0007112185674 	2.65695139e-03	-3.95491186e-18
0.0007113682831 	2.68752598e-03	-4.90277450e-18
0.0007115157568 	2.73786492e-03	-5.31071696e-18
0.000711660813  	2.72587346e-03	-6.37225771e-18
0.0007118065872 	2.74400387e-03	-5.69517180e-18
0.0007119516422 	2.59313302e-03	-5.56162177e-18
0.000712104239  	2.58386880e-03	-5.39021198e-18
0.000712258172  	2.61089362e-03	-5.01718482e-18
0.0007124105016 	2.53446269e-03	-4.46622691e-18
0.0007125671912 	2.52899316e-03	-4.50730355e-18
0.0007127238808 	2.47402120e-03	-4.68991550e-18
0.0007128849069 	2.18929006e-03	-4.32708552e-18
0.0007130630563 	2.06552495e-03	-3.36084889e-18
0.0007132512315 	2.16476756e-03	-4.62934016e-18
0.0007134330948 	2.19695442e-03	-3.59005631e-18
0.0007136123223 	2.31403065e-03	-3.09509004e-18
0.000713783387  	2.35047948e-03	-3.82393182e-18
0.0007139524392 	2.46110493e-03	-4.36936343e-18
0.0007141151    	2.45140033e-03	-3.62432127e-18
0.0007142793159 	2.49993669e-03	-3.34097283e-18
0.0007144389447 	2.51254389e-03	-3.43581927e-18
0.0007145979801 	2.58166021e-03	-3.98804656e-18
0.0007147538232 	2.56716240e-03	-3.53669404e-18
0.0007149096663 	2.60795819e-03	-3.99485432e-18
0.0007150635367 	2.51384898e-03	-3.75638207e-18
0.0007152225938 	2.47148085e-03	-4.57360037e-18
0.0007153837676 	2.50937191e-03	-4.06370125e-18
0.0007155431202 	2.62154583e-03	-4.68388052e-18
0.0007156955694 	2.48408840e-03	-4.25398024e-18
0.0007158561493 	2.24256400e-03	-5.34643597e-18
0.000716031449  	2.26619530e-03	-5.05851157e-18
0.0007162067487 	2.31162144e-03	-3.93314187e-18
0.0007163788087 	2.33608662e-03	-4.36294793e-18
0.0007165491166 	2.30861606e-03	-2.97515717e-18
0.0007167222513 	2.39543589e-03	-3.14617554e-18
0.0007168888068 	2.51222254e-03	-3.06742433e-18
0.0007170474159 	2.52472192e-03	-3.69337261e-18
0.0007172054208 	2.54703016e-03	-4.19862340e-18
0.0007173631248 	2.65553660e-03	-3.79931023e-18
0.0007175144744 	2.80106287e-03	-3.83479678e-18
0.0007176579275 	2.93290740e-03	-3.92834208e-18
0.0007177951642 	2.98105970e-03	-4.46056680e-18
0.0007179305923 	3.18621553e-03	-4.90257892e-18
0.0007180580293 	3.30268856e-03	-5.20034603e-18
0.0007181806969 	3.30113742e-03	-4.27445230e-18
0.0007183033645 	3.48366608e-03	-4.29428596e-18
0.0007184207447 	3.72960469e-03	-4.13651480e-18
0.0007185303943 	3.93217434e-03	-4.49951718e-18
0.0007186345754 	4.17273272e-03	-4.45261217e-18
0.000718732606  	4.28605854e-03	-5.20540811e-18
0.0007188286667 	4.58633439e-03	-4.12077339e-18
0.0007189185575 	4.50967901e-03	-4.15678636e-18
0.0007190098654 	4.31055339e-03	-4.25910484e-18
0.0007191052602 	4.15415218e-03	-4.92817246e-18
0.0007192042745 	4.14810488e-03	-4.16490618e-18
0.0007193037766 	4.03886990e-03	-3.99194155e-18
0.0007194055373 	4.00585349e-03	-4.55122385e-18
0.0007195080748 	3.96743903e-03	-4.14609587e-18
0.0007196122041 	4.04696085e-03	-4.40312526e-18
0.0007197139608 	3.91814811e-03	-4.04985042e-18
0.000719819323  	3.78405015e-03	-4.11458356e-18
0.0007199279689 	3.46395751e-03	-4.81036421e-18
0.0007200452047 	3.46788193e-03	-4.23312397e-18
0.0007201627853 	3.32921366e-03	-4.15146860e-18
0.0007202843031 	3.31388119e-03	-4.62801486e-18
0.0007204065665 	3.37692104e-03	-4.95153858e-18
0.0007205273456 	3.16520977e-03	-4.12850021e-18
0.0007206557344 	3.12740233e-03	-4.85476772e-18
0.0007207853819 	3.16312601e-03	-5.71723389e-18
0.0007209146064 	3.18914039e-03	-3.93165462e-18
0.0007210429917 	3.26677729e-03	-4.41032616e-18
0.0007211685196 	3.33046173e-03	-4.51664775e-18
0.0007212920799 	3.48425632e-03	-3.94795726e-18
0.0007214113343 	3.46211297e-03	-4.26421833e-18
0.000721530408  	3.47653135e-03	-3.76918216e-18
0.0007216493014 	3.34615198e-03	-3.25562623e-18
0.0007217719159 	3.21472204e-03	-4.28186017e-18
0.0007218995311 	3.26932223e-03	-4.93041437e-18
0.0007220254996 	3.26227966e-03	-5.88999586e-18
0.0007221516719 	3.24808316e-03	-4.54290044e-18
0.000722278875  	3.32729097e-03	-4.20738140e-18
0.0007224030302 	3.47986252e-03	-3.80130609e-18
0.0007225218617 	3.57599414e-03	-3.96687050e-18
0.0007226373284 	3.70950138e-03	-4.92222557e-18
0.0007227489628 	3.58135294e-03	-4.78729777e-18
0.0007228642629 	3.52632914e-03	-4.72120154e-18
0.0007229814904 	3.34774820e-03	-4.72298135e-18
0.0007231053144 	3.31663082e-03	-5.48305815e-18
0.0007232299411 	3.10301377e-03	-4.55344480e-18
0.0007233618484 	3.06957637e-03	-5.54314116e-18
0.0007234951322 	3.00597833e-03	-5.45852516e-18
0.0007236312618 	2.90236089e-03	-5.39673007e-18
0.0007237719041 	2.86522010e-03	-5.30553779e-18
0.0007239146533 	2.77008023e-03	-5.49618273e-18
0.0007240615362 	2.92324630e-03	-5.04504775e-18
0.0007242013861 	2.76839500e-03	-4.87888865e-18
0.0007243485678 	2.69576651e-03	-5.76927520e-18
0.0007244992679 	2.73533742e-03	-6.03806130e-18
0.0007246484788 	2.63504062e-03	-5.86871994e-18
0.0007248028877 	2.50743092e-03	-6.63650283e-18
0.0007249632227 	2.45866085e-03	-5.41609911e-18
0.0007251259923 	2.31135928e-03	-5.52653791e-18
0.0007252965481 	2.23795372e-03	-5.29287217e-18
0.0007254723209 	2.27697173e-03	-5.68977919e-18
0.0007256476802 	2.29815641e-03	-5.24086020e-18
0.0007258222161 	2.38564728e-03	-4.37826088e-18
0.0007259915718 	2.47365362e-03	-4.49204000e-18
0.0007261549458 	2.46938358e-03	-4.68410062e-18
0.0007263190459 	2.68259428e-03	-4.97919134e-18
0.0007264712793 	2.39674222e-03	-5.15696373e-18
0.0007266403109 	2.13841036e-03	-3.34428034e-18
0.0007268269767 	2.15700873e-03	-3.63855193e-18
0.0007270131676 	2.26710169e-03	-3.91326797e-18
0.0007271911843 	2.26627958e-03	-4.01527307e-18
0.000727369201  	2.27340605e-03	-3.49942896e-18
0.0007275472176 	2.34451486e-03	-4.49380405e-18
0.0007277205496 	2.31393851e-03	-4.10303156e-18
0.0007278955604 	2.34111347e-03	-3.65193112e-18
0.0007280684727 	2.29519187e-03	-4.26915069e-18
0.0007282452087 	2.25612559e-03	-3.84591334e-18
0.0007284245957 	2.19700088e-03	-3.80449898e-18
0.0007286081223 	2.24788173e-03	-2.81190194e-18
0.0007287884049 	2.10956109e-03	-2.95927179e-18
0.0007289783024 	2.06360841e-03	-3.74436075e-18
0.0007291728824 	2.02231688e-03	-3.12709263e-18
0.0007293707235 	1.87577722e-03	-3.61820387e-18
0.0007295815572 	1.93314525e-03	-2.66941802e-18
0.0007297874591 	1.92815452e-03	-1.75792612e-18
0.0007299945757 	1.95872083e-03	-2.33501476e-18
0.0007301986732 	1.95688310e-03	-3.46201815e-18
0.0007304027706 	1.99111893e-03	-2.89631865e-18
0.0007306039187 	2.02237372e-03	-3.07227869e-18
0.0007308027613 	1.86868956e-03	-3.92388020e-18
0.0007310156759 	1.79570100e-03	-4.20793377e-18
0.0007312360731 	1.72693662e-03	-4.39724228e-18
0.0007314637682 	1.80957839e-03	-4.10406326e-18
0.0007316834356 	1.98130454e-03	-4.57316921e-18
0.0007318855557 	2.15015043e-03	-4.34489834e-18
0.0007320737171 	2.18878211e-03	-4.66036817e-18
0.0007322588023 	2.29723399e-03	-3.26983652e-18
0.0007324356723 	2.23872565e-03	-3.83059061e-18
0.0007326163256 	2.23768625e-03	-4.62479277e-18
0.0007327969789 	2.33067149e-03	-3.56389982e-18
0.0007329715322 	2.41047997e-03	-3.50785456e-18
0.0007331403696 	2.30646515e-03	-3.94406001e-18
0.000733316316  	2.32924915e-03	-3.99131231e-18
0.0007334908806 	2.18071344e-03	-3.74360992e-18
0.0007336771807 	2.14400744e-03	-4.74674843e-18
0.0007338655978 	2.09443570e-03	-3.87993549e-18
0.000734057849  	2.19207935e-03	-4.46494739e-18
0.0007342430797 	2.16836680e-03	-3.26562105e-18
0.0007344298892 	2.25492632e-03	-2.93544516e-18
0.0007346095333 	2.21996916e-03	-3.55240881e-18
0.0007347926999 	2.19347183e-03	-3.31913547e-18
0.0007349774231 	2.21507230e-03	-2.36299720e-18
0.0007351600708 	2.29152444e-03	-4.14162593e-18
0.0007353377144 	2.46141420e-03	-3.85180275e-18
0.0007355030911 	2.45100104e-03	-3.44840724e-18
0.0007356693203 	2.52522972e-03	-3.36933616e-18
0.0007358321827 	2.62715287e-03	-3.29809211e-18
0.0007359886896 	2.72993575e-03	-4.18437179e-18
0.0007361403752 	2.94129228e-03	-2.83382281e-18
0.0007362816575 	2.91775768e-03	-3.65161660e-18
0.0007364235692 	2.74811993e-03	-3.79156599e-18
0.0007365742243 	2.73215446e-03	-4.89684112e-18
0.0007367255984 	2.77150561e-03	-4.69361168e-18
0.0007368744794 	2.65287474e-03	-5.11584523e-18
0.0007370303449 	2.61855629e-03	-4.53372252e-18
0.0007371881635 	2.66945020e-03	-4.34708968e-18
0.0007373436384 	2.58138515e-03	-4.67190839e-18
0.0007375030693 	2.67352553e-03	-4.81947982e-18
0.000737658922  	2.63370719e-03	-4.83869193e-18
0.000737816349  	2.69251161e-03	-4.37021263e-18
0.0007379710347 	2.70711531e-03	-4.26102616e-18
0.0007381245717 	2.70798823e-03	-4.36534359e-18
0.0007382781088 	2.73032666e-03	-4.99612946e-18
0.0007384308857 	2.83102793e-03	-5.41714728e-18
0.000738579245  	2.79534895e-03	-5.75386836e-18
0.0007387286873 	2.84838379e-03	-4.76700286e-18
0.0007388756209 	2.80054264e-03	-5.00124158e-18
0.0007390247047 	2.78306203e-03	-4.95532224e-18
0.0007391745212 	2.80026011e-03	-4.12077618e-18
0.0007393243376 	2.85668067e-03	-5.52144118e-18
0.0007394701926 	2.88225173e-03	-3.81941715e-18
0.0007396146551 	2.98983246e-03	-4.61544690e-18
0.0007397550862 	2.96658139e-03	-5.80496888e-18
0.000739896175  	2.94847357e-03	-6.04476072e-18
0.0007400382644 	3.01089557e-03	-5.75817628e-18
0.0007401780353 	3.05256024e-03	-6.58178902e-18
0.0007403155571 	3.12679985e-03	-6.12258986e-18
0.0007404496794 	3.10068097e-03	-5.64956104e-18
0.0007405850211 	3.14489947e-03	-4.95576123e-18
0.0007407188386 	3.19216981e-03	-5.70544473e-18
0.0007408505745 	3.24508827e-03	-5.11341559e-18
0.0007409808596 	3.27437114e-03	-5.60099242e-18
0.0007411094416 	3.24817857e-03	-5.89518789e-18
0.0007412391565 	3.20884309e-03	-6.13664782e-18
0.0007413700269 	3.09412360e-03	-6.31298951e-18
0.000741505431  	3.09640295e-03	-6.25415746e-18
0.0007416408351 	3.06391304e-03	-7.07111241e-18
0.0007417778285 	2.94535277e-03	-6.06490908e-18
0.0007419198338 	2.96297521e-03	-5.67780659e-18
0.0007420618391 	2.95211947e-03	-6.17875893e-18
0.0007422034972 	2.95507001e-03	-6.25760080e-18
0.0007423462046 	2.85687223e-03	-6.78482367e-18
0.0007424932806 	2.87590946e-03	-5.19744819e-18
0.0007426388672 	2.87408090e-03	-5.92999342e-18
0.0007427848243 	2.80993005e-03	-5.89133304e-18
0.0007429338222 	2.79511809e-03	-7.00812045e-18
0.0007430839963 	2.86534319e-03	-7.08574736e-18
0.0007432322151 	2.87830053e-03	-6.14886710e-18
0.0007433789019 	2.90079339e-03	-6.12489358e-18
0.0007435240842 	2.93175209e-03	-6.93541538e-18
0.0007436681554 	2.92432586e-03	-6.64194284e-18
0.000743812596  	2.92236647e-03	-5.73647104e-18
0.0007439566663 	2.95714500e-03	-6.27687677e-18
0.000744099634  	2.97090250e-03	-5.55969145e-18
0.0007442418741 	3.04454848e-03	-6.23529371e-18
0.0007443805759 	3.05408938e-03	-6.63114582e-18
0.0007445192777 	3.05702314e-03	-6.06766762e-18
0.0007446576336 	3.00849741e-03	-6.05183653e-18
0.0007447984539 	2.94584475e-03	-6.65823368e-18
0.0007449418345 	2.92452430e-03	-6.06877250e-18
0.0007450863441 	2.97546317e-03	-6.62716167e-18
0.0007452286075 	2.93194153e-03	-7.23058350e-18
0.000745373123  	2.94787146e-03	-5.62634035e-18
0.0007455172573 	3.06075149e-03	-6.30355292e-18
0.0007456562439 	3.01544216e-03	-5.87135267e-18
0.000745796667  	3.04645728e-03	-5.49892853e-18
0.0007459356499 	2.99759039e-03	-5.43066520e-18
0.0007460771796 	2.89925466e-03	-5.33583203e-18
0.000746222917  	2.98080212e-03	-5.37049527e-18
0.0007463651844 	2.91089282e-03	-6.41226000e-18
0.0007465109312 	2.91599315e-03	-6.22996087e-18
0.000746656678  	2.78326596e-03	-5.15879350e-18
0.0007468082215 	2.75904039e-03	-6.11609094e-18
0.0007469610714 	2.91998248e-03	-6.12349431e-18
0.0007471059865 	2.82585181e-03	-6.65725026e-18
0.0007472558279 	2.83022569e-03	-5.73181109e-18
0.0007474056693 	2.87945051e-03	-5.00551262e-18
0.0007475525809 	2.86690176e-03	-5.24530111e-18
0.0007477003201 	2.87244880e-03	-3.85984242e-18
0.0007478472293 	2.93493865e-03	-5.61259974e-18
0.0007479916968 	3.03605325e-03	-5.72675334e-18
0.0007481315041 	3.14236184e-03	-5.39327685e-18
0.0007482669309 	3.26789481e-03	-7.07763220e-18
0.00074839757   	3.31025168e-03	-7.62672467e-18
0.0007485265761 	3.37008685e-03	-5.71019212e-18
0.0007486530464 	3.46601848e-03	-6.87743921e-18
0.0007487764766 	3.40416093e-03	-6.17567104e-18
0.0007489026429 	3.39766149e-03	-6.03846619e-18
0.0007490281892 	3.26806956e-03	-7.02758793e-18
0.0007491588862 	3.05424132e-03	-6.61805606e-18
0.0007492977963 	2.90146304e-03	-6.56865975e-18
0.0007494430748 	2.86606750e-03	-6.18136499e-18
0.0007495909021 	2.86004240e-03	-5.70727898e-18
0.0007497396015 	2.87593351e-03	-5.73043172e-18
0.0007498869927 	2.97358453e-03	-6.47416838e-18
0.0007500293592 	2.91648663e-03	-6.01154966e-18
0.0007501750462 	2.88857754e-03	-5.88303713e-18
0.0007503224573 	2.93965007e-03	-6.25168940e-18
0.0007504677133 	3.02830227e-03	-5.47318500e-18
0.0007506092341 	3.10897116e-03	-5.37039021e-18
0.0007507468128 	3.08252317e-03	-4.38704876e-18
0.0007508859461 	3.20767927e-03	-5.44771967e-18
0.0007510201375 	3.26784824e-03	-4.99522830e-18
0.0007511514508 	3.37488623e-03	-5.68233051e-18
0.0007512789928 	3.54422134e-03	-4.91827216e-18
0.0007514011005 	3.53463472e-03	-5.50476263e-18
0.0007515235159 	3.61023956e-03	-5.74729013e-18
0.0007516438049 	3.55711362e-03	-6.08410992e-18
0.0007517653029 	3.62194036e-03	-7.13269905e-18
0.0007518846957 	3.60264268e-03	-6.04203607e-18
0.000752004984  	3.72777603e-03	-5.30586229e-18
0.0007521217602 	3.65117976e-03	-5.47247621e-18
0.0007522405648 	3.68556120e-03	-4.89251125e-18
0.0007523581988 	3.56610499e-03	-5.37044670e-18
0.0007524791171 	3.52193452e-03	-5.41393286e-18
0.0007526022282 	3.73221774e-03	-5.04787051e-18
0.0007527186847 	3.63592409e-03	-4.96890910e-18
0.000752838688  	3.46001985e-03	-4.40528785e-18
0.0007529634534 	3.44352058e-03	-4.64168998e-18
0.0007530888842 	3.38886023e-03	-5.42051902e-18
0.0007532160146 	3.39202342e-03	-5.88099234e-18
0.0007533431449 	3.49655663e-03	-5.45853453e-18
0.0007534672323 	3.46857154e-03	-4.74669290e-18
0.0007535923204 	3.51397997e-03	-5.24266721e-18
0.0007537157451 	3.49710605e-03	-4.99391969e-18
0.0007538394998 	3.47325289e-03	-4.84983927e-18
0.0007539639216 	3.56869196e-03	-5.16080895e-18
0.0007540857102 	3.55622272e-03	-4.77162624e-18
0.0007542081483 	3.64704493e-03	-5.45420162e-18
0.0007543270882 	3.59079063e-03	-5.71226716e-18
0.0007544482365 	3.65692547e-03	-6.33965377e-18
0.0007545671706 	3.68444886e-03	-5.88464437e-18
0.0007546857942 	3.69259052e-03	-5.35212015e-18
0.0007548034934 	3.68881979e-03	-5.45075612e-18
0.0007549211926 	3.73817736e-03	-6.04013045e-18
